Code,row,Coded_med,Weight,Code2,Weight02
A12.0,98,Kanchanara Guggulu DS,5,A12.11,3
A12.0,99,Kanchanara Guggulu,3,M18.12.0,1
A12.0,100,Karimbirumbadi,1,V6.0,1
A12.0,101,Karutha,1,S16.30.0,2
A12.0,102,Kaseesa,1,J1.2,1
A12.0,103,Kashaya,2,M16.0,1
A12.0,104,Kathaka Kathiradi,1,A3.0,3
A12.0,105,Kesha Sutram,2,S16.12,1
A12.0,106,Kottamchukkadi,3,S17.1,1
A12.0,107,Ksheerabala,4,G6.0,2
A12.0,108,Ksheerabala Avarti,1,N4.12,2
A12.0,109,Kumaryasavam,5,S16.21.0,1
A12.0,110,Laghusootha Shekara,1,M18.9.14,1
A12.0,111,Laja,1,N4.50.1.5,1
A12.0,112,Lakshadi Guggulu,1,S12.0,1
A12.0,113,Lavanya,1,S18.0,5
A12.0,114,Lepam Ekanga,2,S14.7,1
A12.0,115,Lepam-Mukha (Facial),1,A13.2,1
A12.0,116,Leptaden,2,M6.43,2
A12.0,117,Leuconil,1,MS R1,1
A12.0,118,Limiron,2,N2.12,1
A12.0,119,Lipomap,1,MS M1.0,1
A12.0,120,Liv 52 DS,6,A12.10,6
A12.0,121,Liv 52,3,K7.0,1
A12.0,122,Lodhrasavam,6,N2.21.1,1
A12.0,123,Lohasavam,1,M18.3,1
A12.0,124,Lumbaton,4,D1.0,1
A12.0,125,M2 Tone,16,A11.0,1
A12.0,126,Madiphala,5,S14.3,1
A12.0,127,Maharajaprasarini Gel,1,K4.21,1
A12.0,128,Maharasnayogaraja Guggulu,1,V2.57,1
A12.0,129,Mahayogaraj Guggulu,1,S16.21.4,1
A12.0,130,Manasamithra,3,M18.9.1,1
A12.0,131,Mandoora,1,S16.30.15,1
A12.0,132,Manoll Malt,1,S16.30.23,2
A12.0,133,Mceaz,13,V2.71,1
A12.0,134,Me Cal,1,A9.0,1
A12.0,135,Mebarid,1,S1.0,1
A12.0,136,Medohar Vidangadi Loha,2,K4.12,1
A12.0,137,Menoleap,9,N2.1,1
A12.0,138,Menosan,10,M18.14.0,1
A12.0,139,Mensotone,1,V2.77,1
A12.0,140,Meryton,2,V2.47,1
A12.0,141,Meryton L,1,S14.4,2
A12.0,142,Methika,1,M10.2,1
A12.0,143,Migrakot,1,K10.29,1
A12.0,144,Mukkadi,1,S2.15.2,1
A12.0,145,Murivenna,1,G9.11,1
A12.0,146,Musaleekhadiradi,2,S15.31,1
A12.0,147,Myostal,4,N4.50.2.0,1
A12.0,148,Nabhi,2,N4.50.2.1,1
A12.0,149,Navaka Guggulu,2,S16.30.13,1
A12.0,150,Neeleebhringadi,1,M18.11.0,1
A12.0,151,Neem,1,Y8.15,1
A12.0,152,Neeri,1,S18.1,1
A12.0,153,Neuron,4,,
A12.0,154,Nisa Amalaki,1,,
A12.0,155,Nishakathakadi,1,,
A12.0,156,Nityananda,2,,
A12.0,157,Nuro - XT,1,,
A12.0,158,Nyagrodhadi Kashaya,1,,
A12.0,159,Obloz,1,,
A12.0,160,Optha,1,,
A12.0,161,Oushadha 1,1,,
A12.0,162,Oushadha 8,2,,
A12.0,163,Oushadha Yoga,1,,
A12.0,164,Oushadha Yoga Service,1,,
A12.0,165,Ovarin,1,,
A12.0,166,Panchakola Kulathadi,5,,
A12.0,167,Panchakolasavam,1,,
A12.0,168,Panchamrita Loha Guggulu,1,,
A12.0,169,Panchavalkala Kashaya,4,,
A12.0,170,Panchavalkala,1,,
A12.0,171,Paneeya,3,,
A12.0,172,Pathyakshadhathryadi,2,,
A12.0,173,Patoladi,1,,
A12.0,174,Pconidd,10,,
A12.0,175,Pentaphyte P,5,,
A12.0,176,Phalasarpis,5,,
A12.0,177,Phanta,1,,
A12.0,178,Pippalyasavam,1,,
A12.0,179,Posex,3,,
A12.0,180,Prakruti Analysis,1,,
A12.0,181,Pranada,1,,
A12.0,182,Prasaranyadi,1,,
A12.0,183,Proherb D,1,,
A12.0,184,Punaranavadi,2,,
A12.0,185,Punaranvarna,1,,
A12.0,186,Punarnava,1,,
A12.0,187,Punarnava Mandor,3,,
A12.0,188,Punarnavasavam,2,,
A12.0,189,Pushkaramoolasavam,1,,
A12.0,190,Pushpadhanwa,1,,
A12.0,191,Pushyanuga,12,,
A12.0,192,Pyroflex Gel,1,,
A12.0,193,Pyroflex,1,,
A12.0,194,Rajahpravartani,10,,
A12.0,195,Raktastambhak,4,,
A12.0,196,Rasarajeshwar,1,,
A12.0,197,Rasnaerandadi,2,,
A12.0,198,RasnaSapthakam,1,,
A12.0,199,Renalka,2,,
A12.0,200,Reosto,6,,
A12.0,201,Repromed,2,,
A12.0,202,Rumalaya Forte,1,,
A12.0,203,Rumastal Forte,2,,
A12.0,204,S G,1,,
A12.0,205,Sahacharadi,2,,
A12.0,206,Sallaki M R,2,,
A12.0,207,Sanka,1,,
A12.0,208,Saptamrut Loha,2,,
A12.0,209,Sapthasaram,4,,
A12.0,210,Saraswatharishtam Gold,2,,
A12.0,211,Saribadyasavam,1,,
A12.0,212,Satavari,2,,
A12.0,213,Satavari Spl,1,,
A12.0,214,Septec,3,,
A12.0,215,Septilin,1,,
A12.0,216,Shatavari Kalpa,4,,
A12.0,217,Shiva,1,,
A12.0,218,Shodhaka,2,,
A12.0,219,Shudha Guggulu,3,,
A12.0,220,Sinhanad Guggulu,1,,
A12.0,221,Sinol,1,,
A12.0,222,Sinus 44,1,,
A12.0,223,Snehapana,4,,
A12.0,224,Solid Diet,1,,
A12.0,225,Sooktyn,3,,
A12.0,226,Sthoulyahara,1,,
A12.0,227,Stresscom,1,,
A12.0,228,Styplon,3,,
A12.0,229,Sudhabala,1,,
A12.0,230,Sukumaram,12,,
A12.0,231,Sunetra,1,,
A12.0,232,Susandhi Plus,1,,
A12.0,233,Swarasa,1,,
A12.0,234,Swasanandam,1,,
A12.0,235,Sweda-Bashpa(Steam Bath),6,,
A12.0,236,Sweda-JPS(Narangakizhi)-Sarvanga,1,,
A12.0,237,Sweda-PPS-Sarvanga,2,,
A12.0,238,Takararishtam,1,,
A12.0,239,Thekaraja,1,,
A12.0,240,Thikthakam,1,,
A12.0,241,Thimiranjanam,1,,
A12.0,242,Trayantiaadi,1,,
A12.0,243,Trikatu,1,,
A12.0,244,Trimpil,2,,
A12.0,245,Triphala,4,,
A12.0,246,Triphala Guggulu,2,,
A12.0,247,Trivanga,1,,
A12.0,248,Udwarthana (Sarvanga),2,,
A12.0,249,Ural,2,,
A12.0,250,V Gel,2,,
A12.0,251,Vainatheya,1,,
A12.0,252,Varanadi,14,,
A12.0,253,Vasarishtam,1,,
A12.0,254,Vasti-Anuvasana,4,,
A12.0,255,Vasti-Asthapana-Kashaya,3,,
A12.0,256,Vasti-Asthapana-Ksheera,1,,
A12.0,257,Vasti-Kati,1,,
A12.0,258,Vayu,1,,
A12.0,259,Vela Green Tea,1,,
A12.0,260,Vidaryadi,2,,
A12.0,261,Virechana-Nitya,4,,
A12.0,262,Vishamushti,1,,
A12.0,263,Vrikshamla,2,,
A12.0,264,Whyral 22,1,,
A12.0,265,Yava,1,,
A12.0,266,Yavaloha,1,,
A12.0,267,Yoga session,5,,
A12.0,268,Yoni - Sweda,1,,
A12.0,269,Yoni Abhyanga,1,,
A12.0,270,Yoni Pichu,2,,
A12.0,271,Yoni Prakshalanam,2,,
A12.0,272,Kalka,1,,
A12.0,273,Koosmanda,1,,
A12.1,1,Abhyanga,2,V2.0,5
A12.1,2,Abhyanga-Ekanga,1,S16.30.9,1
A12.1,3,Abhayarishtam,1,M16.9,1
A12.1,4,Aloes Compound,5,A12.1,23
A12.1,5,Amlant,1,S16.0,4
A12.1,6,Amlapitta Mishrana,1,S2.0,1
A12.1,7,Amorex,1,V2.75,1
A12.1,8,Aragwadharishtam,1,N2.0,1
A12.1,9,Arthorub,1,M18.12.0,1
A12.1,10,Asanadi,1,K10.29,1
A12.1,11,Ashotone,1,k12.0,2
A12.1,12,Ashta,1,M18.11.0,1
A12.1,13,Ayaskrithy,1,A11.10,1
A12.1,14,Chandrakala,1,A11.0,1
A12.1,15,Chandraprabha,2,P5.0,1
A12.1,16,Chinchadi,2,V2.36,1
A12.1,17,Chitrakadi,3,M10.1,8
A12.1,18,Dasamoola,1,S14.0,1
A12.1,19,Decrin Plus,4,A12.0,7
A12.1,20,Fattrid,1,A6.0,3
A12.1,21,Flexy,1,S4.0,1
A12.1,22,G Fit Slim Tea,1,G9.0,1
A12.1,23,G T,1,K2.0,2
A12.1,24,Gasex,1,N4.0,1
A12.1,25,Gaytarin,1,V2.23,4
A12.1,26,Gokshuradi Guggulu,1,MS T1.0,1
A12.1,27,Hinguvachadi,1,M10.0,2
A12.1,28,Hingwastaka,1,V2.63,2
A12.1,29,IHC Musta,1,M16.0,1
A12.1,30,IHC Triphala,2,V2.10,1
A12.1,31,Kalyanagulam,1,A13.0,1
A12.1,32,Kanaasathahwadi,3,S13.11,2
A12.1,33,Kanchanara Guggulu DS,1,A3.0,1
A12.1,34,Kanchanara Guggulu,2,S14.21,1
A12.1,35,Ksheerabala,1,S13.19,1
A12.1,36,Kulathadi,1,MS G1.0,1
A12.1,37,Kumaryasavam,3,S16.12,1
A12.1,38,Laghu Shankha Prakshalana,2,S16.29.1,1
A12.1,39,Lepam Service,1,N2.21.0,1
A12.1,40,Limiron,1,V5.1,1
A12.1,41,M2 Tone,3,P3.0,1
A12.1,42,Madiphala,1,S16.1,2
A12.1,43,Manasamithra,1,S17.1,1
A12.1,44,Marma,1,A17.0,1
A12.1,45,Medohar Vidangadi Loha,1,S16.20.0,1
A12.1,46,Menosan,2,S18.0,1
A12.1,47,Mentat,1,S16.9,1
A12.1,48,Murivenna,1,M5.0,1
A12.1,49,Myostal,1,K2.5,1
A12.1,50,Nimbadi,1,S14.17,1
A12.1,51,Nimbamruthasavam,1,S16.3,1
A12.1,52,Nityananda,1,A12.10,2
A12.1,53,Panamrutham,1,S16.20.8,1
A12.1,54,Panchakolasavam,1,Y8.15,1
A12.1,55,Pconidd,1,,
A12.1,56,Phalasarpis,1,,
A12.1,57,Pippalyasavam,1,,
A12.1,58,Pranada,1,,
A12.1,59,Punaranavadi,1,,
A12.1,60,Punarnavasavam,3,,
A12.1,61,Rajahpravartani,5,,
A12.1,62,RasnaSapthakam,1,,
A12.1,63,Rasonadi,1,,
A12.1,64,Renalka,1,,
A12.1,65,Reosto,1,,
A12.1,66,Sallaki Plus,1,,
A12.1,67,Sapthasaram,2,,
A12.1,68,Saraswatha,1,,
A12.1,69,Saraswatharishtam,1,,
A12.1,70,Shiva,1,,
A12.1,71,Sinhanad Guggulu,1,,
A12.1,72,Sinus 44,1,,
A12.1,73,Sukumaram,4,,
A12.1,74,Sweda-Bashpa(Steam Bath),2,,
A12.1,75,Thikthakam,1,,
A12.1,76,Trayodasanga Guggulu,1,,
A12.1,77,Trikatu,1,,
A12.1,78,Triphala,1,,
A12.1,79,Triphala Guggulu DS,1,,
A12.1,80,Udwarthana (Sarvanga),2,,
A12.1,81,Varanadi,3,,
A12.1,82,Varanasavam,1,,
A12.1,83,Vrikshamla,1,,
A12.1,84,Yoga session,2,,
A12.1,85,Yoni Pichu,1,,
A12.1,86,Yoni Prakshalanam,1,,
A12.10,1,Abhraloha,2,N2.21.0,1
A12.10,2,Abhayarishtam,1,S18.1,2
A12.10,3,Amlant,1,A6.2,1
A12.10,4,Amorex,2,K9.0,3
A12.10,5,Arogyavardhini,2,S13.11,1
A12.10,6,Asanadi Kashaya,1,A12.10,23
A12.10,7,Asanadi,1,A12.11,6
A12.10,8,Avipathi,1,S16.20.0,2
A12.10,9,Ayaskrithy,2,V2.0,2
A12.10,10,Ayursulin,1,S3.3,2
A12.10,11,Bala,1,V2.63,2
A12.10,12,Cardorium Plus,1,S16.20.8,2
A12.10,13,Chandraprabha,2,N2.12,1
A12.10,14,Chandraprabha DS,1,A12.0,6
A12.10,15,Chinchadi,2,A4.0,2
A12.10,16,Curfinal,1,MS M1.0,1
A12.10,17,Dadimadi,1,S16.1,1
A12.10,18,Dadimashtaka,1,K7.0,1
A12.10,19,Darsana,1,N2.21.1,1
A12.10,20,Decrin Plus,4,A6.0,3
A12.10,21,Dhanwantaram,4,S2.19.1,2
A12.10,22,Diabecon DS,1,MS T1.0,2
A12.10,23,Dispensing Cup,1,S16.0,10
A12.10,24,Draksharishtam,1,S4.0,1
A12.10,25,Eladi,1,S2.15.2,2
A12.10,26,Ferberry,1,S16.30.23,1
A12.10,27,G T,1,A3.0,2
A12.10,28,Gandha,1,D1.0,1
A12.10,29,Gaytarin,1,G9.4,1
A12.10,30,Gokshura,3,S16.20.7,1
A12.10,31,Gokshuradi Guggulu DS,1,S16.30.26,1
A12.10,32,Guduchi,1,Y8.13,1
A12.10,33,Guduchyadi,1,P5.0,2
A12.10,34,Hinguvachadi,1,K10.29,1
A12.10,35,IHC Amalaki,1,M6.43,1
A12.10,36,IHC Hingu,1,M18.11.2,1
A12.10,37,IHC Musta,1,G6.0,1
A12.10,38,IHC Punarnava,3,M18.11.0,1
A12.10,39,IHC Rasna,1,A12.1,2
A12.10,40,IHC Sariba,1,M10.1,1
A12.10,41,IHC Sathahwa (Shathapushpa churna),1,M2.0,2
A12.10,42,IHC Triphala,4,S17.0,1
A12.10,43,Indukantam,1,V2.23,1
A12.10,44,K M,2,MS G1.0,1
A12.10,45,Kalyanagulam,2,Y8.15,1
A12.10,46,Kalyanaksharam,1,M10.0,1
A12.10,47,Kamadugha Mouktik,1,S14.17,1
A12.10,48,Kamadugha Plain,1,K2.0,1
A12.10,49,Kanchanara Guggulu DS,2,N4.19,1
A12.10,50,Kanchanara Guggulu,1,A6.1,1
A12.10,51,Knee Brace Long Type M,1,S14.21,1
A12.10,52,Kottamchukkadi,2,,
A12.10,53,Ksheerabala Avarti,1,,
A12.10,54,Ksheerabala,1,,
A12.10,55,Kulathadi,1,,
A12.10,56,Kumaryasavam,2,,
A12.10,57,Kusuma Bath,1,,
A12.10,58,Limiron,1,,
A12.10,59,Liv 52 DS,1,,
A12.10,60,Madiphala,1,,
A12.10,61,Manasamithra,1,,
A12.10,62,Medohar Vidangadi Loha,1,,
A12.10,63,Murivenna,1,,
A12.10,64,Nalapamaradi,1,,
A12.10,65,Neuron,1,,
A12.10,66,Nisa Amalaki,2,,
A12.10,67,Panchakola Kulathadi,3,,
A12.10,68,Panchakolasavam,1,,
A12.10,69,Panchavalkala,3,,
A12.10,70,Panchavalkala Kashaya,1,,
A12.10,71,Patola Katurobinyadi,1,,
A12.10,72,Pconidd,2,,
A12.10,73,Pinda,1,,
A12.10,74,Pranada,2,,
A12.10,75,Prasarini,1,,
A12.10,76,Punaranavadi,2,,
A12.10,77,Punarnavasavam,4,,
A12.10,78,Pyroflex Gel,1,,
A12.10,79,Rajahpravartani,3,,
A12.10,80,Sagarlic,1,,
A12.10,81,Sallaki,2,,
A12.10,82,Saptamrut Loha,1,,
A12.10,83,Sapthasaram,2,,
A12.10,84,Saraswatharishtam Gold,2,,
A12.10,85,Shankha,1,,
A12.10,86,Shatavari Kalpa,1,,
A12.10,87,Shiva,2,,
A12.10,88,Stefit,1,,
A12.10,89,Sukumaram,8,,
A12.10,90,Tankan,1,,
A12.10,91,Trayodasanga Guggulu,1,,
A12.10,92,Trayodasanga Guggulu DS,1,,
A12.10,93,Trichoderm,1,,
A12.10,94,Trimpil,2,,
A12.10,95,Triphala,2,,
A12.10,96,Varanadi,3,,
A12.10,97,Varanadiksheera,1,,
A12.10,98,Vasti-Anuvasana,1,,
A12.10,99,Vela Green Tea,1,,
A12.10,100,Vidaryadi,2,,
A12.10,101,Vrikshamla,1,,
A12.10,102,Yava,1,,
A12.11,1,Abhraloha,2,A12.10,6
A12.11,2,Abhayarishtam,2,A12.11,17
A12.11,3,Amorex,2,S16.20.0,3
A12.11,4,Arnopen,1,V2.0,1
A12.11,5,Arogyavardhini,1,A2.0,1
A12.11,6,Asanadi,1,M18.12.0,1
A12.11,7,Asoka,1,A12.0,3
A12.11,8,Avipathi,1,M10.1,1
A12.11,9,Bala,1,S15.36,1
A12.11,10,Balajeerakadi,1,V2.2,1
A12.11,11,Bleminor,1,V3.2,1
A12.11,12,Bringamalakadi,1,M2.0,2
A12.11,13,Cardorium Plus,1,V3.3,1
A12.11,14,Chandraprabha,3,G9.0,1
A12.11,15,Chandraprabha DS,3,A12.4,1
A12.11,16,Chinchadi,2,S16.30.27,1
A12.11,17,Cutis Dusting,1,A3.0,1
A12.11,18,Dasamoola,1,K10.29,1
A12.11,19,Decrin Plus,2,M6.43,1
A12.11,20,Dhanwantaram,1,S2.15.2,1
A12.11,21,Diabecon DS,1,S16.0,7
A12.11,22,Eladi,1,V3.1,2
A12.11,23,Erandasukumaram,2,M18.11.2,2
A12.11,24,Ferberry,1,S18.1,1
A12.11,25,G T,1,M10.2,1
A12.11,26,Gandharvashastha,1,G1.6,2
A12.11,27,Gaytarin,1,G6.0,1
A12.11,28,Godhanti,1,MS T1.0,1
A12.11,29,Gokshura,1,M10.0,1
A12.11,30,Hyponidd,1,K10.38A,1
A12.11,31,IHC Bala,1,S16.30.9,1
A12.11,32,IHC Punarnava,4,S14.0,1
A12.11,33,IHC Sariba,1,V2.63,1
A12.11,34,IHC Sathahwa (Shathapushpa churna),1,A6.1,1
A12.11,35,IHC Stira(Orila),1,S14.21,1
A12.11,36,IHC Triphala Kwatha,1,,
A12.11,37,IHC Triphala,2,,
A12.11,38,IHC Yashtimadhu,1,,
A12.11,39,IHC useera,1,,
A12.11,40,Insulan-D,1,,
A12.11,41,Jatamayadi,1,,
A12.11,42,Kalyanagulam,2,,
A12.11,43,Kalyanakam,1,,
A12.11,44,Kanaasathahwadi,2,,
A12.11,45,Kanchanara Guggulu DS,1,,
A12.11,46,Kayyanadi,1,,
A12.11,47,Knee Brace Long Type M,1,,
A12.11,48,Kottamchukkadi,1,,
A12.11,49,Kumaryasavam,3,,
A12.11,50,Lipomap,1,,
A12.11,51,Liv 52 DS,1,,
A12.11,52,Lomashatan,1,,
A12.11,53,Mahadhanwantharam,1,,
A12.11,54,Mahapaishchika,1,,
A12.11,55,Mahathikthakam,1,,
A12.11,56,Medohar Vidangadi Loha,1,,
A12.11,57,Menoleap,2,,
A12.11,58,Murivenna,1,,
A12.11,59,Musaleekhadiradi,1,,
A12.11,60,Nalpamaradi Coconut,1,,
A12.11,61,Nanonut,1,,
A12.11,62,Nisa Amalaki,1,,
A12.11,63,Optova,1,,
A12.11,64,Panchakola,1,,
A12.11,65,Panchakola Kulathadi,5,,
A12.11,66,Pconidd,6,,
A12.11,67,Phalasarpis,1,,
A12.11,68,Pippalyasavam,1,,
A12.11,69,Punarnava Guggulu,1,,
A12.11,70,Punaranavadi,1,,
A12.11,71,Punarnavasavam,5,,
A12.11,72,Pushyanuga,2,,
A12.11,73,Rajahpravartani,2,,
A12.11,74,Raktastambhak,2,,
A12.11,75,Rumalaya Gel,1,,
A12.11,76,Sagarlic,2,,
A12.11,77,Sallaki,1,,
A12.11,78,Sanka,1,,
A12.11,79,Sapthasaram,3,,
A12.11,80,Saribadyasavam,1,,
A12.11,81,Saribadi,1,,
A12.11,82,Satahwa,7,,
A12.11,83,Shankha,1,,
A12.11,84,Sthoulyahara,2,,
A12.11,85,Sukumaram,4,,
A12.11,86,Tankan,1,,
A12.11,87,Trichoderm,2,,
A12.11,88,Triphala Guggulu,1,,
A12.11,89,Varanadi,2,,
A12.11,90,Varanadiksheera,1,,
A12.11,91,Vasant Kusumakar Plain,1,,
A12.11,92,Vidaryadi,2,,
A12.11,93,Vrikshamla,1,,
A12.11,94,Wama,1,,
A12.2,1,Cephagarine,1,K4.0,1
A12.2,2,Gycon,1,N2.12,1
A12.2,3,Kanaasathahwadi,1,S2.10,1
A12.2,4,Menoleap,1,A12.2,1
A12.2,5,Myostal,1,N4.0,1
A12.2,6,Prandhara,1,V2.77,1
A12.3,1,Amycordial,1,M10.1,1
A12.3,2,Navaka Guggulu,1,A12.3,1
A12.3,3,Saptasaran,1,A12.0,1
A12.3,4,Triphala,1,,
A12.3,5,Yoga session,1,,
A12.4,1,Agnitundi,1,A12.4,3
A12.4,2,Aloes Compound,1,M10.1,1
A12.4,3,Chandraprabha,1,A12.11,1
A12.4,4,Chitrakadi,1,V3.2,1
A12.4,5,Dasamoolarishtam,1,M2.0,1
A12.4,6,Menoleap,1,V3.3,1
A12.4,7,Panchakola Kulathadi,1,G9.0,1
A12.4,8,Pconidd,1,S16.20.0,1
A12.4,9,Rajahpravartani,1,S16.30.27,1
A12.4,10,Sapthasaram,1,S16.0,1
A12.4,11,Sukumaram,1,S18.1,1
A12.4,12,Wama,1,,
A12.5,1,Balarishtam,1,P2.0,1
A12.5,2,Jodarin,1,A12.5,1
A12.5,3,Karimbirumbadi,1,V2.63,1
A12.5,4,Trayantiaadi,1,,
A12.6,1,Cystone,1,A12.6,1
A12.6,2,Punaranavadi,1,S14.0,1
A12.6,3,Shilajith,1,,
A12.6,4,Ural BPH,1,,
A12.7,1,Chandrakala,1,A12.7,1
A12.7,2,Decrin Plus,1,P5.0,1
A12.7,3,Ferberry,1,,
A12.7,4,Haridra,1,,
A12.7,5,Kathaka Kathiradi,1,,
A12.7,6,Musaleekhadiradi,1,,
A12.7,7,Pushyanuga,1,,
A12.7,8,Triphala,1,,
A12.7,9,Yava,1,,
A12.9,1,Abhyanga,1,A12.9,2
A12.9,2,Chandraprabha,1,N4.0,1
A12.9,3,Decrin Plus,1,S14.21,1
A12.9,4,Dhara-Kashaya-Ekanga,1,S13.11,1
A12.9,5,IFT,1,V2.23,1
A12.9,6,Kaisora Guggulu DS,1,S16.21.2,1
A12.9,7,Nasyam,1,S16.0,1
A12.9,8,Saribadyasavam,1,,
A12.9,9,Sweda-Bashpa(Steam Bath),1,,
A12.9,10,Sweda-PPS(Elakizhi)-Sarvanga,1,,
A12.9,11,Sweda-PPS-Sarvanga,1,,
A12.9,12,Sweda-SSPS(Navara Kizhi)-Netra,1,,
A12.9,13,Tarpanam-Netra,1,,
A12.9,14,UltraSonic Therapy + IFT,1,,
A12.9,15,Vasti-Kati,1,,
A12.9,16,Yoga session,1,,
A13.0,1,Abana,1,V2.0,18
A13.0,2,Abhyanga,2,D0.0,1
A13.0,3,Abhayarishtam,2,N2.18,3
A13.0,4,Agasthya,1,N2.21.0,2
A13.0,5,Agnitundi,1,N2.21.1,3
A13.0,6,Amavatari,2,P5.0,10
A13.0,7,Amlant,6,B5,4
A13.0,8,Amlapitta Mishrana,2,M2.0,9
A13.0,9,Amrutharishtam,1,M10.2,8
A13.0,10,Anuloma,1,S3.3,4
A13.0,11,Anuloma DS,2,V2.10,8
A13.0,12,Aragwadhadi,1,A4.0,1
A13.0,13,Arnopen,2,A6.0,12
A13.0,14,Arogyavardhini,2,A7.0,1
A13.0,15,Asanadi,1,V2.63,10
A13.0,16,Ashtavargam,1,N2.9,1
A13.0,17,Ashwagandha,4,V2.2,2
A13.0,18,Ashwamed,1,M18.11.0,1
A13.0,19,Aswal Plus,1,V2.13,1
A13.0,20,Avipathi,3,A16.0,1
A13.0,21,Bala,1,A5.0,1
A13.0,22,Balaguluchyadi,1,K2.0,5
A13.0,23,Balashwagandhadi,1,M18.9.3,1
A13.0,24,Bangshil,2,P5.4,3
A13.0,25,Brahmi Drakshadi,1,N4.50.9,2
A13.0,26,Brihat Vata Chintamani Plain,1,A13.0,74
A13.0,27,Brihath Saindhavadya,1,M10.1,2
A13.0,28,Brihatyadi,2,A11.0,1
A13.0,29,Cardimap,1,S13.11,8
A13.0,30,Cervilon,1,V2.23,14
A13.0,31,Chandanasavam,2,A9.2,2
A13.0,32,Chandanosiradi,1,S16.20.8,1
A13.0,33,Chandraprabha,6,K9.0,2
A13.0,34,Chinchadi,3,V5.1,1
A13.0,35,Chitrakadi,1,A6.1,1
A13.0,36,Coligo,10,S16.1,3
A13.0,37,Cystone,17,N4.0,4
A13.0,38,D Nil,1,H2.0,1
A13.0,39,D-Sora,1,G13.0,2
A13.0,40,Decrin Plus,1,S14.0,3
A13.0,41,Dhanadarasnadi,2,G8.0,1
A13.0,42,Dhanwantaram,3,V2.36,1
A13.0,43,Dhanwantaram (101),1,MS M1.0,3
A13.0,44,Dhara-Taila-Shiro,1,A13.2,5
A13.0,45,Dia P,1,S14.2,1
A13.0,46,Draksharishtam,1,V2.8,3
A13.0,47,Drakshovin,1,S14.21,16
A13.0,48,Eye Plus,1,J1.6,1
A13.0,49,Flexofen MR,2,K10.38A,1
A13.0,50,Flexy,3,V1.0,4
A13.0,51,Flexy Forte,1,A12.0,3
A13.0,52,G T,2,P2.0,1
A13.0,53,Gandharvashastha Castro,1,A6.2,2
A13.0,54,Gasex,2,K3.0,1
A13.0,55,Giloya Satwa,2,K4.12,1
A13.0,56,Godanti Mishrana,1,K10.29,2
A13.0,57,Godhanti,1,S16.0,2
A13.0,58,Gokshura,5,A2.0,3
A13.0,59,Gokshuradi Guggulu,2,MS G1.0,5
A13.0,60,Gokshuradi Guggulu DS,2,S10.4,1
A13.0,61,Guduchi,3,S2.14,2
A13.0,62,Gugguluthiktakam,2,Y1,1
A13.0,63,Hajrulayahda,10,A5.3,1
A13.0,64,Himcocid,1,V2.34.0,1
A13.0,65,Himcospaz,1,S16.9,1
A13.0,66,Hinguvachadi,4,S16.20.0,1
A13.0,67,Hingwastaka,2,S16.30.26,1
A13.0,68,Hyponidd,1,M14.0,1
A13.0,69,IHC Gokshura,1,G9.7,2
A13.0,70,IHC Manjishta,2,K4.19,1
A13.0,71,IHC Punarnava,6,S16.29.1,1
A13.0,72,IHC Trikatu,1,k12.0,4
A13.0,73,IHC Yavakshara,4,A3.0,5
A13.0,74,Indukantam,1,V2.9,1
A13.0,75,Jeerakadhyarishtam,1,S2.13,1
A13.0,76,Jodarin,1,S1.0,2
A13.0,77,Kanchanara Guggulu,1,S14.7,3
A13.0,78,Kanmada,1,k12.17,1
A13.0,79,Karimbirumbadi,1,S2.19.1,1
A13.0,80,Kataka,1,S2.10,3
A13.0,81,Kokilaksha G,1,S14.17,1
A13.0,82,Kottamchukkadi,4,S15.31,2
A13.0,83,Krush,1,S14.23,1
A13.0,84,Ksharakarma,1,V15.0,1
A13.0,85,Ksheerabala,6,M16.0,3
A13.0,86,Kumaryasavam,3,A12.1,1
A13.0,87,Kusumolin,1,S13.19,1
A13.0,88,Lakshadi Guggulu,1,V6.0,1
A13.0,89,Lipomap,2,S15.38,2
A13.0,90,Liv 52 DS,5,G6.0,1
A13.0,91,Liv 52,1,J1.0,2
A13.0,92,Livomyn,1,S16.10,2
A13.0,93,Lo-Medus,1,S13.7,1
A13.0,94,Lumbaton Plus,1,Y8.10,1
A13.0,95,M2 Tone,1,S18.0,3
A13.0,96,Madhuyashtyadi,1,S2.15.2,1
A13.0,97,Madiphala,5,V9.0,1
A13.0,98,Mahanarayana,1,G1.6,1
A13.0,99,Maharajaprasarini Gel,3,Y8.13,1
A13.0,100,Mahayogaraj Guggulu,1,A13.3,1
A13.0,101,Manjishtadi,1,K10.28,1
A13.0,102,Medohar Vidangadi Loha,2,A9.0,1
A13.0,103,Menosan,1,S4.0,2
A13.0,104,Murivenna,1,K4.10,1
A13.0,105,Myostaal Gel,1,K4.0,1
A13.0,106,Myostaal forte,3,B3.0,1
A13.0,107,Myostal,10,K4.9,1
A13.0,108,Neo,1,K7.0,1
A13.0,109,Neuron,1,S16.30.15,1
A13.0,110,Nirgundyadi,1,MS T1.0,1
A13.0,111,Nirocil,1,N4.50.1.5,1
A13.0,112,Nisa Amalaki,2,,
A13.0,113,Nuro - XT,1,,
A13.0,114,Palsinuron,4,,
A13.0,115,Panchajeera,1,,
A13.0,116,Panchakola Kulathadi,2,,
